"time" "N1" "N2" "N3" "N4" "N5" "N6"
"53809" 13452 49.2779 19.6785 10.0906 7.3417 34.4651 4.0886
"53810" 13452.25 49.3405 19.6527 10.0543 7.3904 34.3886 4.0617
"53811" 13452.5 49.389 19.6383 10.0154 7.4378 34.332 4.0339
"53812" 13452.75 49.4247 19.6347 9.9742 7.4836 34.294 4.0054
"53813" 13453 49.4492 19.641 9.931 7.5271 34.2732 3.9763
"53814" 13453.25 49.4637 19.6566 9.8861 7.568 34.2685 3.9466
"53815" 13453.5 49.4695 19.6808 9.8398 7.6058 34.2787 3.9165
"53816" 13453.75 49.4678 19.7131 9.7923 7.6401 34.3027 3.8862
"53817" 13454 49.4594 19.753 9.7437 7.6707 34.3396 3.8555
"53818" 13454.25 49.4455 19.7998 9.6944 7.6973 34.3884 3.8248
"53819" 13454.5 49.4269 19.853 9.6445 7.7195 34.4482 3.7939
"53820" 13454.75 49.4043 19.9123 9.5941 7.7373 34.5181 3.7631
"53821" 13455 49.3786 19.9772 9.5434 7.7505 34.5975 3.7322
"53822" 13455.25 49.3504 20.0472 9.4924 7.759 34.6855 3.7014
"53823" 13455.5 49.3202 20.1219 9.4415 7.7627 34.7814 3.6708
"53824" 13455.75 49.2887 20.201 9.3905 7.7615 34.8846 3.6403
"53825" 13456 49.2564 20.2841 9.3396 7.7555 34.9944 3.61
"53826" 13456.25 49.2236 20.3709 9.289 7.7447 35.1103 3.58
"53827" 13456.5 49.1908 20.461 9.2386 7.7291 35.2315 3.5502
"53828" 13456.75 49.1507 20.5477 9.1891 7.709 35.3591 3.5208
"53829" 13457 49.0903 20.6254 9.1442 7.6857 35.4993 3.4933
"53830" 13457.25 49.0141 20.6963 9.1062 7.6601 35.6552 3.4685
"53831" 13457.5 48.925 20.7617 9.0762 7.6325 35.8261 3.4467
"53832" 13457.75 48.8245 20.822 9.0546 7.6033 36.0097 3.4281
"53833" 13458 48.7139 20.8779 9.0416 7.5726 36.2037 3.4126
"53834" 13458.25 48.5942 20.9296 9.0372 7.5407 36.4052 3.4004
"53835" 13458.5 48.4664 20.9777 9.0414 7.5075 36.6116 3.3914
"53836" 13458.75 48.3315 21.0225 9.0543 7.4735 36.82 3.3855
"53837" 13459 48.1907 21.0645 9.0758 7.4386 37.0278 3.3827
"53838" 13459.25 48.0448 21.104 9.1059 7.403 37.2322 3.383
"53839" 13459.5 47.8948 21.1415 9.1445 7.3669 37.4306 3.3862
"53840" 13459.75 47.7417 21.1774 9.1916 7.3305 37.6203 3.3925
"53841" 13460 47.5865 21.2121 9.247 7.2939 37.7987 3.4017
"53842" 13460.25 47.4302 21.2461 9.3107 7.2572 37.9632 3.4137
"53843" 13460.5 47.2735 21.2797 9.3826 7.2205 38.1114 3.4285
"53844" 13460.75 47.1176 21.3135 9.4626 7.1841 38.2407 3.4461
"53845" 13461 46.9633 21.3479 9.5477 7.148 38.3492 3.4663
"53846" 13461.25 46.8129 21.384 9.6291 7.1126 38.4375 3.4893
"53847" 13461.5 46.6682 21.4227 9.706 7.0782 38.5068 3.5152
"53848" 13461.75 46.5301 21.4644 9.7785 7.0448 38.5572 3.544
"53849" 13462 46.4 21.5026 9.8465 7.0128 38.5895 3.5758
"53850" 13462.25 46.2818 21.5317 9.9107 6.9825 38.6055 3.6105
"53851" 13462.5 46.1783 21.5519 9.9709 6.9546 38.6058 3.6481
"53852" 13462.75 46.0916 21.5632 10.027 6.9291 38.5901 3.6882
"53853" 13463 46.0234 21.565 10.0789 6.9065 38.5577 3.7303
"53854" 13463.25 45.9753 21.557 10.1261 6.8869 38.5079 3.7747
"53855" 13463.5 45.9486 21.5387 10.1685 6.8704 38.44 3.8207
"53856" 13463.75 45.9449 21.5099 10.2057 6.8574 38.3537 3.8674
"53857" 13464 45.9652 21.4708 10.238 6.8479 38.2494 3.9127
"53858" 13464.25 46.0102 21.4219 10.2653 6.842 38.1278 3.9565
"53859" 13464.5 46.0803 21.3632 10.2877 6.8398 37.9894 3.9987
"53860" 13464.75 46.1757 21.2949 10.3051 6.8412 37.8341 4.0393
"53861" 13465 46.2967 21.2169 10.3175 6.8463 37.6622 4.078
"53862" 13465.25 46.4433 21.1293 10.3248 6.8551 37.4737 4.115
"53863" 13465.5 46.6156 21.0322 10.327 6.8675 37.2689 4.1501
"53864" 13465.75 46.814 20.9259 10.3242 6.8836 37.0481 4.1816
"53865" 13466 47.0381 20.8113 10.3167 6.9034 36.8132 4.2077
"53866" 13466.25 47.2874 20.6895 10.3052 6.9266 36.5663 4.2273
"53867" 13466.5 47.5605 20.5617 10.2901 6.9532 36.3093 4.2395
"53868" 13466.75 47.8557 20.4291 10.272 6.9828 36.0443 4.2436
"53869" 13467 48.1662 20.2933 10.2518 7.0152 35.774 4.2386
"53870" 13467.25 48.4219 20.1621 10.2336 7.051 35.5123 4.2263
"53871" 13467.5 48.6276 20.0447 10.2217 7.0907 35.2752 4.21
"53872" 13467.75 48.7991 19.9431 10.2067 7.1338 35.0658 4.1909
"53873" 13468 48.9445 19.8576 10.1865 7.1797 34.8848 4.1699
"53874" 13468.25 49.0673 19.7875 10.1617 7.2275 34.7307 4.1471
"53875" 13468.5 49.1697 19.7318 10.133 7.2764 34.6019 4.1229
"53876" 13468.75 49.2538 19.6895 10.1007 7.3256 34.4966 4.0975
"53877" 13469 49.3215 19.6597 10.0653 7.3745 34.4132 4.0709
"53878" 13469.25 49.3744 19.6417 10.0272 7.4224 34.3502 4.0434
"53879" 13469.5 49.4142 19.6346 9.9868 7.4688 34.3063 4.0151
"53880" 13469.75 49.4422 19.6377 9.9442 7.5131 34.2799 3.9862
"53881" 13470 49.4599 19.6503 9.8999 7.5549 34.2701 3.9567
"53882" 13470.25 49.4684 19.6718 9.854 7.5938 34.2755 3.9267
"53883" 13470.5 49.469 19.7015 9.8068 7.6293 34.2951 3.8964
"53884" 13470.75 49.4627 19.7389 9.7586 7.6611 34.3279 3.8659
"53885" 13471 49.4505 19.7835 9.7096 7.689 34.3728 3.8352
"53886" 13471.25 49.4334 19.8347 9.6598 7.7127 34.4291 3.8043
"53887" 13471.5 49.412 19.8921 9.6096 7.732 34.4959 3.7734
"53888" 13471.75 49.3872 19.9551 9.5589 7.7467 34.5722 3.7426
"53889" 13472 49.3597 20.0235 9.5081 7.7568 34.6575 3.7118
"53890" 13472.25 49.3302 20.0967 9.4571 7.762 34.7509 3.6811
"53891" 13472.5 49.2991 20.1744 9.4061 7.7625 34.8518 3.6506
"53892" 13472.75 49.2669 20.2563 9.3552 7.758 34.9595 3.6202
"53893" 13473 49.2342 20.3419 9.3045 7.7488 35.0734 3.5901
"53894" 13473.25 49.2014 20.4309 9.254 7.7348 35.1929 3.5602
"53895" 13473.5 49.1662 20.5203 9.204 7.7161 35.3179 3.5306
"53896" 13473.75 49.1119 20.6006 9.1572 7.6937 35.4534 3.5023
"53897" 13474 49.0405 20.6735 9.1168 7.6687 35.6041 3.4765
"53898" 13474.25 48.9554 20.7406 9.0841 7.6418 35.7703 3.4537
"53899" 13474.5 48.8585 20.8026 9.0597 7.6131 35.95 3.4341
"53900" 13474.75 48.7511 20.8598 9.0439 7.5829 36.1409 3.4176
"53901" 13475 48.6342 20.9129 9.0366 7.5513 36.3402 3.4043
"53902" 13475.25 48.509 20.9622 9.038 7.5185 36.5453 3.3942
"53903" 13475.5 48.3764 21.008 9.0481 7.4848 36.7534 3.3873
"53904" 13475.75 48.2374 21.0508 9.0667 7.4501 36.9617 3.3835
"53905" 13476 48.093 21.0911 9.094 7.4148 37.1675 3.3828
"53906" 13476.25 47.9442 21.1292 9.1298 7.3788 37.3682 3.3851
"53907" 13476.5 47.7921 21.1656 9.1741 7.3425 37.561 3.3904
"53908" 13476.75 47.6375 21.2006 9.2268 7.3059 37.7434 3.3986
"53909" 13477 47.4814 21.2348 9.2878 7.2692 37.9128 3.4097
"53910" 13477.25 47.3247 21.2685 9.3571 7.2326 38.0666 3.4236
"53911" 13477.5 47.1685 21.3022 9.4344 7.196 38.2024 3.4402
"53912" 13477.75 47.0135 21.3363 9.5191 7.1598 38.3178 3.4596
"53913" 13478 46.8615 21.3717 9.6019 7.1242 38.4125 3.4816
"53914" 13478.25 46.7148 21.4095 9.6803 7.0894 38.4879 3.5066
"53915" 13478.5 46.5745 21.4502 9.7542 7.0557 38.5446 3.5345
"53916" 13478.75 46.4414 21.4909 9.8236 7.0231 38.5826 3.5653
"53917" 13479 46.3189 21.5229 9.889 6.9922 38.6038 3.599
"53918" 13479.25 46.2103 21.5461 9.9505 6.9635 38.6093 3.6357
"53919" 13479.5 46.118 21.5603 10.008 6.9372 38.5988 3.6751
"53920" 13479.75 46.0436 21.5653 10.0613 6.9136 38.572 3.7165
"53921" 13480 45.9887 21.5605 10.1101 6.893 38.528 3.7602
"53922" 13480.25 45.9548 21.5456 10.154 6.8755 38.4661 3.8057
"53923" 13480.5 45.9434 21.5202 10.193 6.8613 38.3858 3.8524
"53924" 13480.75 45.9557 21.4845 10.2268 6.8506 38.2872 3.8983
"53925" 13481 45.9926 21.4388 10.2558 6.8436 38.1713 3.9426
"53926" 13481.25 46.0545 21.3833 10.2798 6.8401 38.0384 3.9853
"53927" 13481.5 46.1416 21.3181 10.2988 6.8404 37.8886 4.0264
"53928" 13481.75 46.2542 21.2433 10.3129 6.8442 37.7221 4.0658
"53929" 13482 46.3923 21.1589 10.3219 6.8518 37.539 4.1034
"53930" 13482.25 46.5563 21.0649 10.3258 6.8631 37.3395 4.1391
"53931" 13482.5 46.7461 20.9615 10.3245 6.878 37.1238 4.1721
"53932" 13482.75 46.9619 20.8494 10.3185 6.8965 36.8933 4.2
"53933" 13483 47.203 20.7299 10.3082 6.9187 36.6501 4.2219
"53934" 13483.25 47.4685 20.6039 10.2942 6.9442 36.3961 4.2366
"53935" 13483.5 47.7567 20.4728 10.2771 6.9729 36.1335 4.2435
"53936" 13483.75 48.0658 20.3378 10.2574 7.0044 35.8645 4.2415
"53937" 13484 48.3448 20.2035 10.2378 7.0389 35.5973 4.2312
"53938" 13484.25 48.5646 20.0813 10.2242 7.0773 35.3516 4.2159
"53939" 13484.5 48.746 19.9744 10.2112 7.1194 35.1329 4.1976
"53940" 13484.75 48.8995 19.8837 10.1925 7.1645 34.9427 4.1772
"53941" 13485 49.0293 19.8087 10.1692 7.2118 34.78 4.155
"53942" 13485.25 49.1382 19.7483 10.1417 7.2604 34.6431 4.1312
"53943" 13485.5 49.2281 19.7017 10.1105 7.3096 34.5303 4.1062
"53944" 13485.75 49.3009 19.668 10.0761 7.3586 34.4399 4.08
"53945" 13486 49.3585 19.6462 10.0389 7.4069 34.3704 4.0528
"53946" 13486.25 49.4024 19.6356 9.9992 7.4539 34.3204 4.0247
"53947" 13486.5 49.4341 19.6355 9.9573 7.4989 34.2884 3.996
"53948" 13486.75 49.455 19.6451 9.9135 7.5416 34.2733 3.9666
"53949" 13487 49.4664 19.6637 9.8681 7.5815 34.2738 3.9368
"53950" 13487.25 49.4695 19.6908 9.8213 7.6181 34.2889 3.9066
"53951" 13487.5 49.4653 19.7258 9.7734 7.6512 34.3175 3.8761
"53952" 13487.75 49.455 19.768 9.7246 7.6804 34.3586 3.8454
"53953" 13488 49.4393 19.8171 9.6751 7.7055 34.4113 3.8146
"53954" 13488.25 49.4192 19.8725 9.625 7.7262 34.4747 3.7838
"53955" 13488.5 49.3955 19.9338 9.5745 7.7424 34.548 3.7529
"53956" 13488.75 49.3688 20.0005 9.5237 7.754 34.6304 3.7221
"53957" 13489 49.3399 20.0721 9.4727 7.7608 34.7212 3.6913
"53958" 13489.25 49.3092 20.1484 9.4218 7.7629 34.8197 3.6607
"53959" 13489.5 49.2774 20.2289 9.3709 7.76 34.9253 3.6303
"53960" 13489.75 49.2448 20.3133 9.3201 7.7524 35.0373 3.6001
"53961" 13490 49.212 20.4013 9.2695 7.7399 35.155 3.5701
"53962" 13490.25 49.1791 20.4918 9.2193 7.7227 35.2781 3.5404
"53963" 13490.5 49.1316 20.575 9.1709 7.7013 35.4093 3.5115
"53964" 13490.75 49.0653 20.6502 9.1282 7.6771 35.5549 3.4849
"53965" 13491 48.9845 20.7191 9.0929 7.6508 35.7161 3.4611
"53966" 13491.25 48.8913 20.7827 9.0658 7.6227 35.8917 3.4404
"53967" 13491.5 48.7872 20.8414 9.0471 7.5929 36.0792 3.4228
"53968" 13491.75 48.6733 20.8958 9.0371 7.5618 36.2761 3.4085
"53969" 13492 48.5506 20.9462 9.0356 7.5294 36.4796 3.3974
"53970" 13492.25 48.4203 20.9932 9.0429 7.4959 36.687 3.3894
"53971" 13492.5 48.2833 21.0369 9.0587 7.4615 36.8955 3.3846
"53972" 13492.75 48.1406 21.078 9.0832 7.4264 37.1025 3.3829
"53973" 13493 47.9931 21.1168 9.1162 7.3906 37.3052 3.3842
"53974" 13493.25 47.842 21.1536 9.1577 7.3544 37.5009 3.3885
"53975" 13493.5 47.6881 21.1891 9.2077 7.3179 37.687 3.3958
"53976" 13493.75 47.5324 21.2235 9.266 7.2812 37.8609 3.406
"53977" 13494 47.3758 21.2573 9.3325 7.2445 38.02 3.4189
"53978" 13494.25 47.2193 21.2909 9.4072 7.208 38.162 3.4347
"53979" 13494.5 47.0638 21.3249 9.4899 7.1716 38.2843 3.4532
"53980" 13494.75 46.9106 21.3597 9.5743 7.1357 38.3855 3.4743
"53981" 13495 46.762 21.3966 9.6541 7.1007 38.4672 3.4983
"53982" 13495.25 46.6195 21.4363 9.7295 7.0666 38.53 3.5253
"53983" 13495.5 46.4838 21.4783 9.8004 7.0336 38.574 3.5551
"53984" 13495.75 46.3574 21.5132 9.867 7.0021 38.6005 3.5879
"53985" 13496 46.244 21.5393 9.9298 6.9726 38.6111 3.6236
"53986" 13496.25 46.1461 21.5564 9.9886 6.9455 38.6059 3.6622
"53987" 13496.5 46.0657 21.5645 10.0433 6.921 38.5845 3.7029
"53988" 13496.75 46.0042 21.563 10.0936 6.8994 38.5463 3.7459
"53989" 13497 45.9633 21.5515 10.1391 6.8809 38.4903 3.7909
"53990" 13497.25 45.9444 21.5295 10.1797 6.8656 38.416 3.8373
"53991" 13497.5 45.9489 21.4971 10.2152 6.8537 38.3233 3.8837
"53992" 13497.75 45.9777 21.4546 10.2458 6.8455 38.213 3.9285
"53993" 13498 46.0313 21.4023 10.2714 6.8409 38.0856 3.9718
"53994" 13498.25 46.1102 21.3403 10.2921 6.8399 37.9413 4.0134
"53995" 13498.5 46.2144 21.2686 10.3077 6.8426 37.7803 4.0533
"53996" 13498.75 46.3442 21.1873 10.3184 6.8489 37.6026 4.0915
"53997" 13499 46.4997 21.0965 10.324 6.859 37.4085 4.1278
"53998" 13499.25 46.681 20.9961 10.3244 6.8727 37.1979 4.162
"53999" 13499.5 46.8883 20.8868 10.3199 6.8901 36.972 4.1918
"54000" 13499.75 47.1213 20.7696 10.3109 6.9111 36.7328 4.2157
"54001" 13500 47.3789 20.6456 10.2981 6.9355 36.4821 4.2329
"54002" 13500.25 47.6599 20.516 10.2819 6.9632 36.222 4.2424
"54003" 13500.5 47.9624 20.3821 10.263 6.9938 35.9548 4.2434
"54004" 13500.75 48.2617 20.2463 10.2426 7.0272 35.6848 4.2355
"54005" 13501 48.4974 20.1195 10.2267 7.0643 35.4308 4.2215
"54006" 13501.25 48.69 20.0074 10.215 7.1053 35.2031 4.2041
"54007" 13501.5 48.8519 19.9115 10.1981 7.1495 35.0036 4.1843
"54008" 13501.75 48.9892 19.8314 10.1762 7.1961 34.832 4.1627
"54009" 13502 49.1046 19.7663 10.15 7.2444 34.6869 4.1394
"54010" 13502.25 49.2005 19.7154 10.12 7.2935 34.5664 4.1147
"54011" 13502.5 49.2787 19.6775 10.0866 7.3427 34.4689 4.0889
"54012" 13502.75 49.3411 19.6519 10.0503 7.3913 34.3927 4.062
"54013" 13503 49.3893 19.6378 10.0113 7.4387 34.3364 4.0342
"54014" 13503.25 49.4248 19.6343 9.9701 7.4845 34.2987 4.0057
"54015" 13503.5 49.4491 19.6408 9.9269 7.528 34.2783 3.9765
"54016" 13503.75 49.4635 19.6565 9.882 7.5688 34.2738 3.9468
"54017" 13504 49.4692 19.6809 9.8357 7.6065 34.2842 3.9167
"54018" 13504.25 49.4672 19.7134 9.7882 7.6408 34.3085 3.8863
"54019" 13504.5 49.4588 19.7533 9.7396 7.6713 34.3456 3.8557
"54020" 13504.75 49.4448 19.8002 9.6903 7.6977 34.3946 3.8249
"54021" 13505 49.4261 19.8536 9.6404 7.7199 34.4546 3.7941
"54022" 13505.25 49.4035 19.913 9.59 7.7376 34.5248 3.7632
"54023" 13505.5 49.3777 19.9779 9.5393 7.7508 34.6043 3.7324
"54024" 13505.75 49.3494 20.048 9.4884 7.7591 34.6924 3.7016
"54025" 13506 49.3192 20.1228 9.4374 7.7627 34.7885 3.6709
"54026" 13506.25 49.2877 20.202 9.3865 7.7615 34.8918 3.6405
"54027" 13506.5 49.2554 20.2852 9.3357 7.7554 35.0018 3.6102
"54028" 13506.75 49.2226 20.372 9.285 7.7445 35.1177 3.5801
"54029" 13507 49.1897 20.4622 9.2347 7.7288 35.2391 3.5503
"54030" 13507.25 49.1494 20.5487 9.1853 7.7087 35.3668 3.521
"54031" 13507.5 49.0886 20.6262 9.1404 7.6853 35.5073 3.4935
"54032" 13507.75 49.0122 20.697 9.1026 7.6596 35.6635 3.4687
"54033" 13508 48.9229 20.7622 9.0728 7.632 35.8346 3.447
"54034" 13508.25 48.8222 20.8225 9.0513 7.6028 36.0185 3.4284
"54035" 13508.5 48.7114 20.8783 9.0385 7.5721 36.2127 3.413
"54036" 13508.75 48.5915 20.93 9.0342 7.5401 36.4143 3.4009
"54037" 13509 48.4635 20.978 9.0386 7.507 36.6208 3.3919
"54038" 13509.25 48.3286 21.0227 9.0516 7.4729 36.8292 3.386
"54039" 13509.5 48.1876 21.0646 9.0733 7.4379 37.037 3.3833
"54040" 13509.75 48.0416 21.1041 9.1035 7.4024 37.2414 3.3836
"54041" 13510 47.8916 21.1416 9.1422 7.3663 37.4397 3.387
"54042" 13510.25 47.7385 21.1774 9.1895 7.3299 37.6292 3.3933
"54043" 13510.5 47.5833 21.2121 9.245 7.2932 37.8074 3.4025
"54044" 13510.75 47.4269 21.2461 9.3089 7.2565 37.9717 3.4146
"54045" 13511 47.2703 21.2797 9.3809 7.2199 38.1195 3.4295
"54046" 13511.25 47.1143 21.3135 9.461 7.1835 38.2485 3.447
"54047" 13511.5 46.9601 21.348 9.5462 7.1474 38.3566 3.4673
"54048" 13511.75 46.8098 21.3841 9.6275 7.112 38.4445 3.4904
"54049" 13512 46.6652 21.4228 9.7043 7.0776 38.5135 3.5164
"54050" 13512.25 46.5272 21.4646 9.7766 7.0443 38.5636 3.5453
"54051" 13512.5 46.3973 21.5026 9.8446 7.0122 38.5956 3.577
"54052" 13512.75 46.2793 21.5315 9.9086 6.982 38.6113 3.6118
"54053" 13513 46.1761 21.5516 9.9687 6.9541 38.6114 3.6495
"54054" 13513.25 46.0898 21.5627 10.0248 6.9287 38.5953 3.6896
"54055" 13513.5 46.022 21.5643 10.0765 6.9062 38.5626 3.7318
"54056" 13513.75 45.9742 21.5561 10.1237 6.8866 38.5125 3.7762
"54057" 13514 45.948 21.5376 10.1659 6.8702 38.4443 3.8223
"54058" 13514.25 45.9447 21.5086 10.2031 6.8572 38.3575 3.8689
"54059" 13514.5 45.9654 21.4694 10.2352 6.8478 38.2529 3.9143
"54060" 13514.75 46.0109 21.4203 10.2624 6.842 38.131 3.9581
"54061" 13515 46.0815 21.3614 10.2847 6.8398 37.9922 4.0002
"54062" 13515.25 46.1774 21.2929 10.3021 6.8413 37.8366 4.0407
"54063" 13515.5 46.2989 21.2147 10.3144 6.8465 37.6644 4.0795
"54064" 13515.75 46.4459 21.127 10.3216 6.8553 37.4756 4.1164
"54065" 13516 46.6188 21.0297 10.3237 6.8678 37.2704 4.1514
"54066" 13516.25 46.8177 20.9232 10.3207 6.884 37.0493 4.1829
"54067" 13516.5 47.0423 20.8084 10.3132 6.9038 36.8141 4.2088
"54068" 13516.75 47.292 20.6866 10.3016 6.9272 36.5669 4.2283
"54069" 13517 47.5656 20.5587 10.2864 6.9538 36.3097 4.2404
"54070" 13517.25 47.8612 20.426 10.2683 6.9835 36.0446 4.2443
"54071" 13517.5 48.1714 20.2901 10.248 7.0159 35.7741 4.2392
"54072" 13517.75 48.4259 20.1592 10.23 7.0518 35.5128 4.2268
"54073" 13518 48.6308 20.0421 10.2182 7.0915 35.2762 4.2104
"54074" 13518.25 48.8018 19.9409 10.2031 7.1347 35.0674 4.1913
"54075" 13518.5 48.9467 19.8557 10.1827 7.1807 34.8869 4.1702
"54076" 13518.75 49.0691 19.7858 10.1579 7.2285 34.7333 4.1474
"54077" 13519 49.1711 19.7304 10.1291 7.2774 34.605 4.1232
"54078" 13519.25 49.2549 19.6883 10.0968 7.3266 34.5001 4.0977
"54079" 13519.5 49.3223 19.6588 10.0614 7.3755 34.4171 4.0711
"54080" 13519.75 49.3749 19.641 10.0232 7.4234 34.3546 4.0436
"54081" 13520 49.4144 19.6342 9.9827 7.4698 34.3109 4.0153
"54082" 13520.25 49.4422 19.6375 9.9401 7.514 34.2849 3.9863
"54083" 13520.5 49.4597 19.6502 9.8958 7.5558 34.2754 3.9568
"54084" 13520.75 49.468 19.6719 9.8499 7.5946 34.2811 3.9268
"54085" 13521 49.4685 19.7018 9.8027 7.63 34.301 3.8965
"54086" 13521.25 49.4622 19.7393 9.7545 7.6617 34.3339 3.866
"54087" 13521.5 49.4498 19.784 9.7054 7.6896 34.3792 3.8352
"54088" 13521.75 49.4325 19.8354 9.6557 7.7132 34.4357 3.8044
"54089" 13522 49.4111 19.8928 9.6054 7.7324 34.5026 3.7735
"54090" 13522.25 49.3862 19.956 9.5548 7.747 34.5792 3.7426
"54091" 13522.5 49.3587 20.0245 9.504 7.7569 34.6646 3.7118
"54092" 13522.75 49.3291 20.0978 9.453 7.7621 34.7582 3.6811
"54093" 13523 49.298 20.1756 9.4021 7.7624 34.8592 3.6506
"54094" 13523.25 49.2658 20.2575 9.3512 7.7579 34.9671 3.6202
"54095" 13523.5 49.2331 20.3432 9.3005 7.7486 35.0811 3.5901
"54096" 13523.75 49.2003 20.4323 9.25 7.7344 35.2008 3.5602
"54097" 13524 49.1648 20.5215 9.2001 7.7156 35.3259 3.5306
"54098" 13524.25 49.1101 20.6016 9.1533 7.6932 35.4617 3.5024
"54099" 13524.5 49.0384 20.6744 9.1131 7.6682 35.6127 3.4767
"54100" 13524.75 48.9531 20.7414 9.0806 7.6412 35.7792 3.4539
"54101" 13525 48.856 20.8032 9.0564 7.6125 35.9592 3.4343
"54102" 13525.25 48.7483 20.8604 9.0407 7.5822 36.1503 3.4179
"54103" 13525.5 48.6313 20.9134 9.0337 7.5506 36.3498 3.4047
"54104" 13525.75 48.5058 20.9626 9.0353 7.5179 36.555 3.3947
"54105" 13526 48.3731 21.0083 9.0455 7.4841 36.7631 3.3878
"54106" 13526.25 48.234 21.0511 9.0643 7.4494 36.9714 3.3841
"54107" 13526.5 48.0895 21.0913 9.0918 7.414 37.1772 3.3834
"54108" 13526.75 47.9407 21.1294 9.1277 7.3781 37.3777 3.3858
"54109" 13527 47.7884 21.1657 9.1722 7.3418 37.5704 3.3911
"54110" 13527.25 47.6338 21.2007 9.225 7.3052 37.7525 3.3994
"54111" 13527.5 47.4777 21.2349 9.2862 7.2685 37.9216 3.4106
"54112" 13527.75 47.321 21.2686 9.3556 7.2318 38.0751 3.4245
"54113" 13528 47.1648 21.3023 9.4331 7.1953 38.2105 3.4413
"54114" 13528.25 47.0098 21.3365 9.5178 7.1591 38.3255 3.4606
"54115" 13528.5 46.858 21.3719 9.6005 7.1234 38.4197 3.4828
"54116" 13528.75 46.7114 21.4097 9.6788 7.0887 38.4948 3.5078
"54117" 13529 46.5712 21.4505 9.7526 7.055 38.5511 3.5358
"54118" 13529.25 46.4383 21.4911 9.8219 7.0225 38.5887 3.5666
"54119" 13529.5 46.3161 21.5229 9.8872 6.9916 38.6096 3.6004
"54120" 13529.75 46.2078 21.5459 9.9486 6.9629 38.6148 3.6372
"54121" 13530 46.1158 21.5599 10.006 6.9367 38.604 3.6766
"54122" 13530.25 46.0418 21.5647 10.0591 6.9132 38.5768 3.7181
"54123" 13530.5 45.9874 21.5598 10.1078 6.8926 38.5325 3.7618
"54124" 13530.75 45.954 21.5446 10.1517 6.8752 38.4702 3.8074
"54125" 13531 45.9431 21.519 10.1905 6.8611 38.3894 3.8541
"54126" 13531.25 45.9559 21.4831 10.2242 6.8505 38.2905 3.8999
"54127" 13531.5 45.9933 21.4371 10.253 6.8435 38.1742 3.9442
"54128" 13531.75 46.0557 21.3814 10.2769 6.8401 38.0409 3.987
"54129" 13532 46.1434 21.316 10.2959 6.8404 37.8907 4.028
"54130" 13532.25 46.2565 21.241 10.3098 6.8444 37.7239 4.0673
"54131" 13532.5 46.3953 21.1564 10.3187 6.852 37.5404 4.1049
"54132" 13532.75 46.5598 21.0622 10.3225 6.8634 37.3405 4.1405
"54133" 13533 46.7502 20.9586 10.3211 6.8784 37.1244 4.1735
"54134" 13533.25 46.9665 20.8464 10.315 6.897 36.8936 4.2013
"54135" 13533.5 47.2082 20.7267 10.3046 6.9192 36.6501 4.223
"54136" 13533.75 47.4741 20.6006 10.2906 6.9448 36.3959 4.2376
"54137" 13534 47.7628 20.4694 10.2734 6.9736 36.133 4.2443
"54138" 13534.25 48.0723 20.3343 10.2537 7.0051 35.8639 4.2421
"54139" 13534.5 48.3497 20.2002 10.2341 7.0397 35.5969 4.2316
"54140" 13534.75 48.5685 20.0784 10.2207 7.0782 35.3518 4.2163
"54141" 13535 48.7493 19.9718 10.2075 7.1204 35.1337 4.198
"54142" 13535.25 48.9022 19.8815 10.1888 7.1655 34.9441 4.1775
"54143" 13535.5 49.0316 19.8068 10.1653 7.2128 34.7819 4.1552
"54144" 13535.75 49.14 19.7467 10.1378 7.2615 34.6456 4.1314
"54145" 13536 49.2294 19.7005 10.1066 7.3107 34.5333 4.1063
"54146" 13536.25 49.302 19.667 10.0721 7.3597 34.4434 4.0801
"54147" 13536.5 49.3592 19.6455 10.0348 7.408 34.3743 4.0529
"54148" 13536.75 49.4028 19.6351 9.9951 7.4549 34.3247 4.0248
"54149" 13537 49.4342 19.6352 9.9531 7.4999 34.2931 3.996
"54150" 13537.25 49.4549 19.645 9.9093 7.5425 34.2784 3.9667
"54151" 13537.5 49.4661 19.6638 9.8639 7.5823 34.2792 3.9368
"54152" 13537.75 49.469 19.6911 9.8171 7.6189 34.2946 3.9066
"54153" 13538 49.4647 19.7262 9.7692 7.6519 34.3235 3.8761
"54154" 13538.25 49.4542 19.7687 9.7204 7.681 34.3649 3.8454
"54155" 13538.5 49.4385 19.8179 9.6709 7.706 34.4178 3.8146
"54156" 13538.75 49.4183 19.8734 9.6208 7.7266 34.4814 3.7838
"54157" 13539 49.3945 19.9348 9.5703 7.7428 34.555 3.7529
"54158" 13539.25 49.3678 20.0016 9.5195 7.7542 34.6376 3.722
"54159" 13539.5 49.3388 20.0734 9.4686 7.7609 34.7286 3.6913
"54160" 13539.75 49.3081 20.1497 9.4176 7.7629 34.8273 3.6607
"54161" 13540 49.2762 20.2303 9.3667 7.7599 34.933 3.6303
"54162" 13540.25 49.2436 20.3148 9.316 7.7521 35.0451 3.6001
"54163" 13540.5 49.2108 20.4029 9.2654 7.7395 35.163 3.5701
"54164" 13540.75 49.1778 20.4934 9.2152 7.7222 35.2862 3.5404
"54165" 13541 49.1298 20.5763 9.1669 7.7008 35.4176 3.5115
"54166" 13541.25 49.0632 20.6513 9.1244 7.6766 35.5636 3.4849
"54167" 13541.5 48.982 20.7201 9.0893 7.6502 35.7252 3.4612
